,PPO,CPPO,PPO-DeepSeek 10%,PPO-DeepSeek 1%,PPO-DeepSeek 0.1%,CPPO-DeepSeek 10%,CPPO-DeepSeek 1%,CPPO-DeepSeek 0.1%,CPPO-DeepSeek Phase1 EP90,CPPO-DeepSeek Phase1 EP100,CPPO-DeepSeek Phase1 EP110,Nasdaq-100
2023-08-22,3341408.1488161287,2159203.2992711137,1650836.648193947,1107770.7868356225,2022387.1187600438,1390307.1366936357,2336068.177311511,755343.0166036502,2036353.4914270525,2011898.4669936132,1669088.507162348,2343855.4295665435
2023-08-23,3248219.9665982416,2094803.0088303091,1624926.776097654,1075894.5572814331,1983254.9514823684,1369470.652266559,2269385.4089089464,736391.0683257619,1979077.7364403142,1973945.7176967384,1648455.164930006,2381444.565167495
2023-08-24,3289335.9655529475,2126953.3480035206,1634643.6692765777,1077458.663690271,2022732.4004921967,1375052.3119700728,2285807.508209412,733836.8161674084,1998454.19336041,2003880.3376564088,1687749.1713941912,2329310.323386808
2023-08-25,3315358.293845489,2144216.1468212316,1649845.486981295,1083138.830786749,2037326.3161428957,1383406.8633101862,2302104.327158672,737467.1313128632,2015332.2637789536,2016500.5260431452,1698778.2472821937,2349022.980008846
2023-08-28,3403760.6786900456,2204933.0252106534,1665139.8611147166,1106217.438754127,2066868.3421538058,1399365.9283495666,2316561.3041155688,755803.5506458094,2056525.7429310782,2056833.48353744,1727831.528589065,2366415.2362213368
2023-08-29,3451903.7467696527,2233666.50205382,1666496.106114542,1119932.1668110823,2072043.3301304583,1414467.3111474654,2338416.275636137,770801.5175566094,2067190.788805346,2068703.2481053534,1737419.466584018,2417365.788233755
2023-08-30,3468961.749403829,2243597.2769998326,1661301.6909999892,1120156.8338574262,2071591.9437330754,1417514.5464111867,2335873.268116507,768949.597783997,2050501.4453798132,2066708.852732364,1739035.6814729979,2430867.0673402795
2023-08-31,3523830.5436808425,2278711.656111111,1676239.0272027988,1133538.164151524,2090083.462902122,1434380.3573755273,2326835.305360685,776584.6815250629,2068638.8212348942,2071827.3748487274,1741602.5634505646,2436941.8062184704
2023-09-01,3529152.6666674926,2279072.686731378,1678730.9873598923,1102892.0945757304,2064812.3056127203,1415225.4534290705,2296631.166781622,746744.5271282719,2059374.1880553798,2077021.6533085727,1741164.8716123553,2435336.686046324
2023-09-05,3485469.12837943,2270427.422737081,1671698.2966454916,1098472.2416461275,2066452.5832269534,1414408.4238782888,2304263.909156645,745178.6271859024,2044640.3700584064,2076383.6962806405,1745244.3895280364,2438068.9982131044
2023-09-06,3474623.418733446,2262454.0427948833,1669748.0456263397,1090280.2900803578,2053516.327136614,1401336.3649801484,2283490.448080018,736805.5803123917,2031958.2978834817,2068745.5045367947,1736104.2060165787,2416562.5372781674
2023-09-07,3465328.0743941916,2252994.19686614,1663322.1547816359,1086510.6233150142,2060199.7636621455,1406348.9470769027,2293363.5355354203,735338.2371623045,2032223.912227782,2073249.664362761,1730324.8476319169,2398810.1077587563
2023-09-08,3462766.058076351,2251980.888325034,1663985.7178775657,1078868.7547281191,2064609.2302353703,1392736.4223360948,2299317.257007171,725993.2360468119,2035635.186576204,2081265.4911492548,1737560.9630170742,2402223.310213769
2023-09-11,3431187.130460457,2226208.0263406998,1654180.5567155362,1062352.2621626197,2045169.029676273,1387686.1621792545,2283229.545282058,709668.0900010894,2020386.6194010258,2046176.7915379822,1709714.382369671,2430779.096622093
2023-09-12,3424546.807820768,2214700.98404915,1648120.8242542476,1062626.8329252952,2041276.8118913127,1383705.7369295412,2264211.774575632,709655.7795525743,1994345.2113541837,2032921.3848134305,1700042.5407633102,2403718.351843263
2023-09-13,3434925.3503913675,2206695.3799742647,1653041.6319138831,1068461.0522485124,2061516.2472536808,1393373.6771400566,2304689.0315647824,711249.177998408,2022041.7743976817,2044498.491491117,1714655.4673152694,2412960.8042089613
2023-09-14,3418233.7783146477,2182060.3700777055,1626525.8236197536,1041885.5940015579,2031219.4098189257,1371538.1563995068,2259364.578844258,694574.797333456,1988629.6228057116,2011736.5893710298,1686935.4562185607,2432668.701507677
2023-09-15,3406004.7064916105,2179047.649240203,1629650.0433624939,1028162.5283436477,2038019.0849458892,1369375.5609994386,2275545.7538989205,685041.0132501464,1983174.6326165,2010399.6967883755,1688872.1550351924,2389987.5505313477
2023-09-18,3376416.43187881,2163249.2937402814,1635711.807310526,1023012.4285856184,2023838.2504167992,1361832.7459668985,2268828.415270106,679431.6565113481,1998029.6130833197,2009396.7320506864,1683912.192470867,2393598.64872064
2023-09-19,3352320.30466075,2140980.7873053486,1642966.9339650224,1015627.9739878268,2003533.1446764166,1342647.9109902433,2249013.409684227,669339.7262859305,1999163.3319603326,1992937.6266733338,1657833.0561055897,2388231.513751911
2023-09-20,3292356.467111375,2104421.9461270394,1607818.4273779748,989387.8186174786,1956872.3597660034,1318975.2003688526,2201401.571147552,649816.6759137111,1979081.7982886212,1957732.187956004,1628740.7769880665,2353439.017945873
2023-09-21,3279061.18897275,2108268.3536727843,1607488.014081223,984801.3053323328,1960768.509303649,1314265.5379231218,2214299.442946621,648413.4622807606,1962300.5259835552,1953924.8543282116,1624543.880425376,2310099.0845057773
2023-09-22,3306120.7818779065,2120760.9539584187,1608727.0007609793,984561.5192080691,1962278.4822727584,1318038.73697793,2222625.5631103874,645511.4652184844,1965202.249191349,1961667.947142058,1635997.1189846336,2311177.4550547157
2023-09-25,3243805.826090108,2081554.5039120545,1591880.3209965248,965777.8076886903,1933148.8873094749,1308084.3308920567,2187632.439511507,632506.8636204237,1934137.9118490021,1931946.6227505156,1608768.5936026855,2321836.496978367
2023-09-26,3232576.124838058,2088190.1195449287,1596207.26081369,981283.1306577391,1952190.3607850887,1331283.2280078984,2213177.89787873,647227.7364592829,1943519.8163077408,1935670.0829912787,1615870.2658509796,2286767.34631339
2023-09-27,3255086.642782685,2110941.7013806687,1608921.3443173482,978587.9605622485,1951044.2144393518,1335919.677584759,2264056.334233613,645924.1817301969,1973023.763123756,1946909.2174215566,1627770.939196483,2292164.4189610826
2023-09-28,3253975.4790035593,2103801.5904110665,1610505.3026157692,997535.9976416045,1946240.2137664729,1337696.1987081054,2243283.4487118395,661000.7892901433,1962353.8960821696,1943038.6600827188,1626891.3047988487,2311439.9854702465
2023-09-29,3244777.756918143,2099701.1411296083,1597566.4550460044,993799.1453802505,1937191.6548299335,1326811.3527637783,2232597.5340205147,659323.8705234515,1936643.9951158224,1939317.2872742333,1626550.204434818,2313400.5196259907
2023-10-02,3190703.3120750687,2055144.3458581385,1580703.8317198206,974755.5391570927,1902330.8479805184,1315594.6344546424,2205305.400151414,647769.6033387255,1911415.5879349662,1911766.377028919,1596234.1658041263,2332632.1775393407
2023-10-03,3222203.3690258474,2072006.5391167179,1606754.65859969,995505.9795274615,1933259.6106512244,1314547.718702048,2252352.24565451,663249.8941896885,1938393.509030615,1929812.538719093,1612854.7690788032,2289878.562027263
2023-10-04,3205382.27081026,2051922.6992722398,1625638.6632429701,996689.4869884762,1918496.049372299,1316423.6842945148,2241315.852722252,666133.3638151523,1917872.8812069192,1915749.1999172347,1598391.125946853,2322991.9378598183
2023-10-05,3266948.8330113664,2095187.8064333526,1654462.8580914396,1007119.7078407055,1946002.810140322,1349184.9526522697,2270577.1549006063,672037.7487274611,1942040.3714936236,1950772.8155608114,1636868.809436273,2314654.9851378617
2023-10-06,3277780.736190298,2103882.650670075,1669559.1752039352,1001387.3775212858,1953813.0933859977,1367216.9597706564,2288788.854310656,667003.508047141,1957096.1287951646,1970798.1907236662,1649750.22956929,2353961.008245758
2023-10-09,3317861.3953705584,2121575.3827523743,1683034.3359412148,1012675.8456259952,1975652.9290836903,1372697.2303090568,2292173.0805532127,671609.5068303447,1983228.2386418642,1973019.396376366,1658184.8867811533,2365580.512321197
2023-10-10,3322271.1522751865,2124240.659391676,1691369.7938538857,1015686.6330523329,1977679.4041007715,1383942.9732771749,2304195.965933804,671129.9359552901,1985878.5057076754,1975325.2886252417,1662089.0946291985,2378844.285841274
2023-10-11,3306795.449569415,2104872.2512167534,1677175.1895841537,988507.9378771872,1954477.641624966,1383785.0927577987,2300018.4235953605,646152.2835650451,1962329.6328131075,1968970.6280854992,1653728.2532883568,2396074.7250608006
2023-10-12,3279342.6065893383,2075433.9744293909,1674704.6306491722,975920.3337100358,1934171.0314022151,1390296.9352931166,2288671.5569669963,639077.0787344547,1966092.2228178137,1957593.557973098,1637592.6793770404,2387110.462819629
2023-10-13,3299658.7076807604,2106676.3624762218,1703482.2154886844,989921.8400177303,1957439.3187839647,1403518.258037946,2321337.1866472987,648570.5371150648,1995939.8042739632,1983021.430688763,1656090.5236083965,2357400.7707954408
2023-10-16,3309726.9008409223,2108200.7477962105,1689488.2248385393,994839.7696703101,1959869.9257323665,1407536.6236260543,2312325.969906004,648749.8544278779,1999082.6381650488,1983967.0695885997,1657222.2156677642,2385323.106622199
2023-10-17,3236915.7896951106,2063778.3994265955,1661522.3164641594,957885.7802663877,1932710.8633867786,1392621.964223706,2282434.5972308754,622482.2636993428,1958724.8155534924,1952821.6885487118,1626968.7765827323,2377349.24421178
2023-10-18,3181923.175882048,2058920.1066875975,1619916.2890794203,928653.4473242298,1911278.592815583,1372090.7814649062,2262120.7371398327,605567.2894698479,1932896.0967839793,1965477.7619894978,1631965.8786503614,2343902.5622200924
2023-10-19,3121693.0960074635,2035768.5497558343,1612768.0067258177,907156.6864077466,1881183.9508680021,1352055.7162853323,2229523.1042497572,601549.1741357577,1870242.7466987593,1947239.6522995015,1606680.706625105,2324073.5324664917
2023-10-20,3125181.5987575715,2034111.43843352,1600227.1857821627,902263.3794655228,1873094.041119586,1350239.217592936,2232352.7500500455,600409.2139518398,1845283.0938394032,1933317.4672034897,1598219.3687901164,2289133.3441108977
2023-10-23,3183612.267773335,2063879.6005272702,1613706.1851895768,895755.5346145432,1884244.6702124795,1344242.4171555687,2265886.7128046574,591256.8497286357,1848992.7333412154,1950038.2358889342,1620240.9687827344,2296045.877420404
2023-10-24,3128711.237158298,2015267.727515366,1565007.3383919748,874766.5027062047,1814739.4216012852,1333725.2100046268,2201256.5375102405,578848.134626397,1833369.8000374795,1922066.8201898795,1585595.9916056003,2318214.344876842
2023-10-25,3086003.2242392316,2004845.106752263,1544338.1676125026,866152.7185796502,1808201.0957819642,1309156.555430696,2164335.451757241,567870.7097327547,1850618.1482079918,1921954.5733119666,1567364.4296526564,2260954.7724575195
2023-10-26,3083592.8464392126,2006368.8538812338,1531059.961390712,851646.3127447315,1806643.35372705,1297730.2612825925,2150824.556282224,558664.8967378495,1800632.8616694,1911518.4622433777,1560223.623262964,2218182.4267052696
2023-10-27,3122447.928445912,1955273.7071535005,1533935.5759183671,849310.554371093,1804232.5431567596,1295035.782702726,2165890.668796069,550442.0542371675,1791667.1959001601,1928194.551092981,1567109.7648166497,2229320.778545462
2023-10-30,3149317.558721881,1960593.536596825,1559878.555182964,858861.3118394687,1822565.4308768485,1310253.3239554765,2172360.9625234697,555833.6254734263,1806589.288720268,1941031.5685543544,1579468.702169116,2253702.6383999707
2023-10-31,3239875.9618272474,2002754.2277091283,1574018.7010573721,855830.085069175,1825084.6687706998,1308171.7240967054,2188126.351482132,549841.8090501783,1822286.5828275464,1965713.4816229753,1593640.7950980933,2265378.7937756036
2023-11-01,3286409.626906534,2037288.9020439268,1598209.443894541,880886.8821987177,1856807.8412856802,1343382.2586246843,2241502.8432102026,573885.857271746,1856741.6461163645,1995492.9626517405,1617030.7959113028,2305488.0678390875
2023-11-02,3364364.4906280213,2093852.5823347827,1640873.7851859517,905109.5569067557,1897350.6513921253,1346935.0438779283,2294068.1002959376,591160.7182007807,1886191.275033619,2020534.1108882339,1648066.050592285,2345520.2715700595
2023-11-03,3355405.7772119385,2079883.5232522155,1636108.330344106,888973.4444563687,1893718.9478377595,1333576.565201463,2281314.307046584,577895.967313542,1868879.908343939,2015105.215670737,1639153.3273388653,2373808.9217660897
2023-11-06,3377244.994456454,2091547.0240722324,1642366.7665966023,896746.8096078542,1913540.70080555,1338819.733812451,2297581.6894963426,585245.7543828702,1881298.9886172754,2033797.8288300827,1651876.3168239729,2382524.6245085807
2023-11-07,3365071.81654239,2072016.0138877816,1620194.188846045,882735.6419735777,1914169.5293962643,1323387.801378547,2304887.6093417057,571319.063062633,1874353.749603527,2032726.8996658425,1651725.2439160096,2404705.5276162806
2023-11-08,3338048.9594099736,2042274.750419839,1611274.1888744857,868299.8525357211,1914323.665174643,1312913.8698674794,2298982.239717322,557670.0078035312,1865154.9307535675,2019496.4627705372,1639171.056577892,2407412.814953978
2023-11-09,3407823.721030161,2086668.9898708616,1639540.8251552845,855543.3563818379,1945973.673909513,1319281.9453250512,2355434.639333781,536150.7567146625,1895970.640557546,2062805.4562202815,1680813.700448144,2387707.988186438
2023-11-10,3403034.091342105,2078789.3388731217,1627747.3285048383,836338.9293029892,1928254.9054981736,1309684.994568616,2341782.1206456586,516516.60977805714,1904363.1700591412,2064140.399582861,1673878.363913148,2441351.549566587
2023-11-13,3508810.043363777,2140399.8317961846,1674466.7498221498,873782.0186529385,1984824.5334102586,1331761.5233737223,2409894.363327064,537441.9152862026,1971053.8672071907,2098839.0281074704,1726798.8054098263,2434067.942564486
2023-11-14,3511210.7208053884,2165154.2578338142,1677527.1542474446,882700.0387255409,1991860.3786077038,1329733.25159094,2424736.555818708,547570.0483358442,1993360.3083184627,2107140.2186571304,1736297.4371617027,2485897.2805994167
2023-11-15,3547083.472392049,2170696.8310731826,1673820.6556969746,862393.4393886109,1989819.5660408265,1298353.6451977738,2406273.4041534862,530016.150181948,1977523.9065864815,2100405.433278596,1728123.9280107906,2486637.7391924597
2023-11-16,3528170.55954834,2162961.632027726,1678047.374361676,860826.9935053407,2003833.853614376,1320278.95460143,2421806.088584563,527803.7057066247,1990116.3312008409,2108678.9480047696,1744082.524982676,2489151.583066082
2023-11-17,3583509.4480015268,2195223.5937303323,1691329.3535984196,881079.8482321341,2023505.703733155,1339786.1564995698,2448331.255581571,541072.3656666673,2024401.4953802053,2133642.327909089,1762903.9199640702,2489909.390160268
2023-11-20,3588744.643940816,2188048.593899168,1691509.5500117661,869013.7487974302,2008740.9639016003,1334520.8494638496,2421427.793016307,533468.0239779238,2013918.7971527854,2128889.134185354,1750735.832726847,2519633.2066278644
